X,CH1,
Second,Volt,
-6.02e-01,0.00e+00,
-6.00e-01,0.00e+00,
-5.98e-01,0.00e+00,
-5.96e-01,-4.88e-02,
-5.94e-01,0.00e+00,
-5.92e-01,0.00e+00,
-5.90e-01,0.00e+00,
-5.88e-01,0.00e+00,
-5.86e-01,0.00e+00,
-5.84e-01,0.00e+00,
-5.82e-01,0.00e+00,
-5.80e-01,0.00e+00,
-5.78e-01,0.00e+00,
-5.76e-01,-4.88e-02,
-5.74e-01,0.00e+00,
-5.72e-01,-4.88e-02,
-5.70e-01,0.00e+00,
-5.68e-01,0.00e+00,
-5.66e-01,0.00e+00,
-5.64e-01,0.00e+00,
-5.62e-01,0.00e+00,
-5.60e-01,0.00e+00,
-5.58e-01,0.00e+00,
-5.56e-01,0.00e+00,
-5.54e-01,0.00e+00,
-5.52e-01,0.00e+00,
-5.50e-01,0.00e+00,
-5.48e-01,0.00e+00,
-5.46e-01,0.00e+00,
-5.44e-01,0.00e+00,
-5.42e-01,0.00e+00,
-5.40e-01,-4.88e-02,
-5.38e-01,0.00e+00,
-5.36e-01,0.00e+00,
-5.34e-01,0.00e+00,
-5.32e-01,0.00e+00,
-5.30e-01,0.00e+00,
-5.28e-01,-4.88e-02,
-5.26e-01,0.00e+00,
-5.24e-01,-4.88e-02,
-5.22e-01,0.00e+00,
-5.20e-01,0.00e+00,
-5.18e-01,0.00e+00,
-5.16e-01,0.00e+00,
-5.14e-01,-4.88e-02,
-5.12e-01,4.88e-02,
-5.10e-01,0.00e+00,
-5.08e-01,0.00e+00,
-5.06e-01,0.00e+00,
-5.04e-01,-4.88e-02,
-5.02e-01,0.00e+00,
-5.00e-01,-4.88e-02,
-4.98e-01,0.00e+00,
-4.96e-01,0.00e+00,
-4.94e-01,0.00e+00,
-4.92e-01,-4.88e-02,
-4.90e-01,0.00e+00,
-4.88e-01,-4.88e-02,
-4.86e-01,0.00e+00,
-4.84e-01,0.00e+00,
-4.82e-01,0.00e+00,
-4.80e-01,0.00e+00,
-4.78e-01,0.00e+00,
-4.76e-01,0.00e+00,
-4.74e-01,0.00e+00,
-4.72e-01,0.00e+00,
-4.70e-01,-4.88e-02,
-4.68e-01,0.00e+00,
-4.66e-01,0.00e+00,
-4.64e-01,-4.88e-02,
-4.62e-01,0.00e+00,
-4.60e-01,-4.88e-02,
-4.58e-01,0.00e+00,
-4.56e-01,-4.88e-02,
-4.54e-01,0.00e+00,
-4.52e-01,-4.88e-02,
-4.50e-01,0.00e+00,
-4.48e-01,-4.88e-02,
-4.46e-01,0.00e+00,
-4.44e-01,0.00e+00,
-4.42e-01,0.00e+00,
-4.40e-01,0.00e+00,
-4.38e-01,0.00e+00,
-4.36e-01,0.00e+00,
-4.34e-01,0.00e+00,
-4.32e-01,0.00e+00,
-4.30e-01,0.00e+00,
-4.28e-01,-4.88e-02,
-4.26e-01,0.00e+00,
-4.24e-01,-4.88e-02,
-4.22e-01,0.00e+00,
-4.20e-01,-4.88e-02,
-4.18e-01,0.00e+00,
-4.16e-01,0.00e+00,
-4.14e-01,0.00e+00,
-4.12e-01,-4.88e-02,
-4.10e-01,-4.88e-02,
-4.08e-01,0.00e+00,
-4.06e-01,0.00e+00,
-4.04e-01,-4.88e-02,
-4.02e-01,0.00e+00,
-4.00e-01,-4.88e-02,
-3.98e-01,0.00e+00,
-3.96e-01,0.00e+00,
-3.94e-01,0.00e+00,
-3.92e-01,0.00e+00,
-3.90e-01,0.00e+00,
-3.88e-01,-4.88e-02,
-3.86e-01,0.00e+00,
-3.84e-01,-4.88e-02,
-3.82e-01,0.00e+00,
-3.80e-01,-4.88e-02,
-3.78e-01,0.00e+00,
-3.76e-01,-4.88e-02,
-3.74e-01,0.00e+00,
-3.72e-01,-4.88e-02,
-3.70e-01,0.00e+00,
-3.68e-01,-4.88e-02,
-3.66e-01,-4.88e-02,
-3.64e-01,3.03e+00,
-3.62e-01,3.32e+00,
-3.60e-01,3.27e+00,
-3.58e-01,3.32e+00,
-3.56e-01,3.27e+00,
-3.54e-01,3.27e+00,
-3.52e-01,3.17e+00,
-3.50e-01,3.17e+00,
-3.48e-01,3.27e+00,
-3.46e-01,3.22e+00,
-3.44e-01,3.12e+00,
-3.42e-01,3.17e+00,
-3.40e-01,3.12e+00,
-3.38e-01,3.17e+00,
-3.36e-01,3.07e+00,
-3.34e-01,3.12e+00,
-3.32e-01,3.07e+00,
-3.30e-01,3.12e+00,
-3.28e-01,3.07e+00,
-3.26e-01,3.07e+00,
-3.24e-01,3.03e+00,
-3.22e-01,3.07e+00,
-3.20e-01,2.98e+00,
-3.18e-01,3.03e+00,
-3.16e-01,2.98e+00,
-3.14e-01,2.93e+00,
-3.12e-01,3.03e+00,
-3.10e-01,2.98e+00,
-3.08e-01,2.93e+00,
-3.06e-01,2.93e+00,
-3.04e-01,2.98e+00,
-3.02e-01,2.93e+00,
-3.00e-01,2.88e+00,
-2.98e-01,2.93e+00,
-2.96e-01,2.88e+00,
-2.94e-01,2.83e+00,
-2.92e-01,2.93e+00,
-2.90e-01,2.83e+00,
-2.88e-01,2.88e+00,
-2.86e-01,2.83e+00,
-2.84e-01,2.78e+00,
-2.82e-01,2.83e+00,
-2.80e-01,2.73e+00,
-2.78e-01,2.78e+00,
-2.76e-01,2.73e+00,
-2.74e-01,2.73e+00,
-2.72e-01,2.78e+00,
-2.70e-01,2.73e+00,
-2.68e-01,2.68e+00,
-2.66e-01,2.73e+00,
-2.64e-01,2.68e+00,
-2.62e-01,2.68e+00,
-2.60e-01,2.73e+00,
-2.58e-01,2.68e+00,
-2.56e-01,2.64e+00,
-2.54e-01,2.68e+00,
-2.52e-01,2.59e+00,
-2.50e-01,2.64e+00,
-2.48e-01,2.54e+00,
-2.46e-01,2.64e+00,
-2.44e-01,2.54e+00,
-2.42e-01,2.54e+00,
-2.40e-01,2.59e+00,
-2.38e-01,2.54e+00,
-2.36e-01,2.59e+00,
-2.34e-01,2.54e+00,
-2.32e-01,2.54e+00,
-2.30e-01,2.54e+00,
-2.28e-01,2.49e+00,
-2.26e-01,2.54e+00,
-2.24e-01,2.44e+00,
-2.22e-01,2.49e+00,
-2.20e-01,2.44e+00,
-2.18e-01,2.49e+00,
-2.16e-01,2.39e+00,
-2.14e-01,2.44e+00,
-2.12e-01,2.39e+00,
-2.10e-01,2.44e+00,
-2.08e-01,2.34e+00,
-2.06e-01,2.34e+00,
-2.04e-01,2.39e+00,
-2.02e-01,2.34e+00,
-2.00e-01,2.39e+00,
-1.98e-01,2.34e+00,
-1.96e-01,2.29e+00,
-1.94e-01,2.34e+00,
-1.92e-01,2.29e+00,
-1.90e-01,2.29e+00,
-1.88e-01,2.34e+00,
-1.86e-01,2.34e+00,
-1.84e-01,2.24e+00,
-1.82e-01,2.29e+00,
-1.80e-01,2.24e+00,
-1.78e-01,2.29e+00,
-1.76e-01,2.20e+00,
-1.74e-01,2.29e+00,
-1.72e-01,2.20e+00,
-1.70e-01,2.24e+00,
-1.68e-01,2.15e+00,
-1.66e-01,2.15e+00,
-1.64e-01,2.24e+00,
-1.62e-01,2.20e+00,
-1.60e-01,2.15e+00,
-1.58e-01,2.15e+00,
-1.56e-01,2.20e+00,
-1.54e-01,2.15e+00,
-1.52e-01,2.10e+00,
-1.50e-01,2.10e+00,
-1.48e-01,2.15e+00,
-1.46e-01,2.15e+00,
-1.44e-01,2.05e+00,
-1.42e-01,2.15e+00,
-1.40e-01,2.05e+00,
-1.38e-01,2.05e+00,
-1.36e-01,2.10e+00,
-1.34e-01,2.10e+00,
-1.32e-01,2.00e+00,
-1.30e-01,2.05e+00,
-1.28e-01,1.95e+00,
-1.26e-01,2.05e+00,
-1.24e-01,1.95e+00,
-1.22e-01,2.00e+00,
-1.20e-01,1.95e+00,
-1.18e-01,2.00e+00,
-1.16e-01,1.95e+00,
-1.14e-01,1.95e+00,
-1.12e-01,2.00e+00,
-1.10e-01,1.95e+00,
-1.08e-01,1.95e+00,
-1.06e-01,1.90e+00,
-1.04e-01,1.95e+00,
-1.02e-01,1.90e+00,
-1.00e-01,1.95e+00,
-9.80e-02,1.90e+00,
-9.60e-02,1.90e+00,
-9.40e-02,1.90e+00,
-9.20e-02,1.85e+00,
-9.00e-02,1.90e+00,
-8.79e-02,1.85e+00,
-8.60e-02,1.90e+00,
-8.39e-02,1.81e+00,
-8.20e-02,1.90e+00,
-7.99e-02,1.76e+00,
-7.80e-02,1.85e+00,
-7.59e-02,1.76e+00,
-7.40e-02,1.85e+00,
-7.19e-02,1.76e+00,
-7.00e-02,1.76e+00,
-6.79e-02,1.81e+00,
-6.59e-02,1.76e+00,
-6.40e-02,1.81e+00,
-6.20e-02,1.76e+00,
-6.00e-02,1.81e+00,
-5.80e-02,1.76e+00,
-5.60e-02,1.76e+00,
-5.40e-02,1.76e+00,
-5.20e-02,1.71e+00,
-5.00e-02,1.76e+00,
-4.80e-02,1.71e+00,
-4.60e-02,1.66e+00,
-4.40e-02,1.76e+00,
-4.20e-02,1.66e+00,
-4.00e-02,1.76e+00,
-3.80e-02,1.71e+00,
-3.60e-02,1.66e+00,
-3.40e-02,1.71e+00,
-3.20e-02,1.61e+00,
-3.00e-02,1.61e+00,
-2.80e-02,1.71e+00,
-2.60e-02,1.56e+00,
-2.40e-02,1.66e+00,
-2.20e-02,1.66e+00,
-2.00e-02,1.56e+00,
-1.80e-02,1.61e+00,
-1.60e-02,1.56e+00,
-1.40e-02,1.61e+00,
-1.20e-02,1.56e+00,
-1.00e-02,1.56e+00,
-8.00e-03,1.61e+00,
-6.00e-03,1.56e+00,
-4.00e-03,1.56e+00,
-2.00e-03,1.56e+00,
9.50e-11,1.51e+00,
2.00e-03,1.56e+00,
4.00e-03,1.51e+00,
6.00e-03,1.51e+00,
8.00e-03,1.56e+00,
1.00e-02,1.51e+00,
1.20e-02,1.56e+00,
1.40e-02,1.51e+00,
1.60e-02,1.46e+00,
1.80e-02,1.51e+00,
2.00e-02,1.46e+00,
2.20e-02,1.46e+00,
2.40e-02,1.51e+00,
2.60e-02,1.51e+00,
2.80e-02,1.42e+00,
3.00e-02,1.51e+00,
3.20e-02,1.42e+00,
3.40e-02,1.46e+00,
3.60e-02,1.37e+00,
3.80e-02,1.46e+00,
4.00e-02,1.37e+00,
4.20e-02,1.46e+00,
4.40e-02,1.37e+00,
4.60e-02,1.42e+00,
4.80e-02,1.37e+00,
5.00e-02,1.42e+00,
5.20e-02,1.37e+00,
5.40e-02,1.37e+00,
5.60e-02,1.42e+00,
5.80e-02,1.37e+00,
6.00e-02,1.42e+00,
6.20e-02,1.37e+00,
6.40e-02,1.32e+00,
6.60e-02,1.37e+00,
6.80e-02,1.32e+00,
7.00e-02,1.37e+00,
7.20e-02,1.32e+00,
7.40e-02,1.37e+00,
7.60e-02,1.32e+00,
7.80e-02,1.37e+00,
8.00e-02,1.27e+00,
8.20e-02,1.37e+00,
8.40e-02,1.27e+00,
8.60e-02,1.27e+00,
8.80e-02,1.37e+00,
9.00e-02,1.32e+00,
9.20e-02,1.27e+00,
9.40e-02,1.27e+00,
9.60e-02,1.32e+00,
9.80e-02,1.22e+00,
1.00e-01,1.32e+00,
1.02e-01,1.22e+00,
1.04e-01,1.27e+00,
1.06e-01,1.27e+00,
1.08e-01,1.17e+00,
1.10e-01,1.27e+00,
1.12e-01,1.17e+00,
1.14e-01,1.22e+00,
1.16e-01,1.17e+00,
1.18e-01,1.17e+00,
1.20e-01,1.22e+00,
1.22e-01,1.17e+00,
1.24e-01,1.22e+00,
1.26e-01,1.17e+00,
1.28e-01,1.22e+00,
1.30e-01,1.17e+00,
1.32e-01,1.17e+00,
1.34e-01,1.17e+00,
1.36e-01,1.17e+00,
1.38e-01,1.17e+00,
1.40e-01,1.12e+00,
1.42e-01,1.17e+00,
1.44e-01,1.12e+00,
1.46e-01,1.17e+00,
1.48e-01,1.12e+00,
1.50e-01,1.12e+00,
1.52e-01,1.17e+00,
1.54e-01,1.12e+00,
1.56e-01,1.12e+00,
1.58e-01,1.12e+00,
1.60e-01,1.07e+00,
1.62e-01,1.12e+00,
1.64e-01,1.07e+00,
1.66e-01,1.07e+00,
1.68e-01,1.12e+00,
1.70e-01,1.12e+00,
1.72e-01,1.07e+00,
1.74e-01,1.12e+00,
1.76e-01,1.07e+00,
1.78e-01,1.02e+00,
1.80e-01,1.12e+00,
1.82e-01,1.02e+00,
1.84e-01,1.12e+00,
1.86e-01,1.07e+00,
1.88e-01,1.02e+00,
1.90e-01,1.07e+00,
1.92e-01,9.76e-01,
1.94e-01,1.07e+00,
1.96e-01,9.76e-01,
1.98e-01,1.07e+00,
2.00e-01,9.76e-01,
2.02e-01,1.02e+00,
2.04e-01,9.76e-01,
2.06e-01,1.02e+00,
2.08e-01,9.76e-01,
2.10e-01,1.02e+00,
2.12e-01,9.76e-01,
2.14e-01,9.76e-01,
2.16e-01,1.02e+00,
2.18e-01,9.76e-01,
2.20e-01,1.02e+00,
2.22e-01,9.76e-01,
2.24e-01,9.76e-01,
2.26e-01,9.76e-01,
2.28e-01,9.27e-01,
2.30e-01,9.76e-01,
2.32e-01,9.27e-01,
2.34e-01,9.76e-01,
2.36e-01,9.27e-01,
2.38e-01,9.27e-01,
2.40e-01,9.76e-01,
2.42e-01,9.76e-01,
2.44e-01,9.27e-01,
2.46e-01,9.76e-01,
2.48e-01,8.78e-01,
2.50e-01,9.27e-01,
2.52e-01,9.76e-01,
2.54e-01,8.78e-01,
2.56e-01,9.76e-01,
2.58e-01,9.27e-01,
2.60e-01,8.78e-01,
2.62e-01,9.27e-01,
2.64e-01,8.78e-01,
2.66e-01,8.30e-01,
2.68e-01,9.27e-01,
2.70e-01,9.27e-01,
2.72e-01,8.30e-01,
2.74e-01,9.27e-01,
2.76e-01,8.30e-01,
2.78e-01,8.78e-01,
2.80e-01,8.30e-01,
2.82e-01,9.27e-01,
2.84e-01,8.30e-01,
2.86e-01,8.78e-01,
2.88e-01,7.81e-01,
2.90e-01,8.78e-01,
2.92e-01,7.81e-01,
2.94e-01,8.30e-01,
2.96e-01,7.81e-01,
2.98e-01,8.30e-01,
3.00e-01,7.81e-01,
3.02e-01,7.81e-01,
3.04e-01,8.30e-01,
3.06e-01,7.81e-01,
3.08e-01,8.30e-01,
3.10e-01,7.81e-01,
3.12e-01,8.30e-01,
3.14e-01,7.81e-01,
3.16e-01,8.30e-01,
3.18e-01,7.81e-01,
3.20e-01,7.81e-01,
3.22e-01,7.81e-01,
3.24e-01,7.81e-01,
3.26e-01,7.81e-01,
3.28e-01,7.32e-01,
3.30e-01,7.81e-01,
3.32e-01,7.32e-01,
3.34e-01,7.81e-01,
3.36e-01,7.32e-01,
3.38e-01,7.81e-01,
3.40e-01,7.32e-01,
3.42e-01,7.81e-01,
3.44e-01,7.32e-01,
3.46e-01,7.32e-01,
3.48e-01,7.81e-01,
3.50e-01,7.32e-01,
3.52e-01,7.81e-01,
3.54e-01,7.32e-01,
3.56e-01,7.32e-01,
3.58e-01,7.32e-01,
3.60e-01,7.81e-01,
3.62e-01,6.83e-01,
3.64e-01,7.81e-01,
3.66e-01,7.32e-01,
3.68e-01,6.83e-01,
3.70e-01,7.32e-01,
3.72e-01,6.83e-01,
3.74e-01,7.32e-01,
3.76e-01,6.83e-01,
3.78e-01,7.32e-01,
3.80e-01,6.83e-01,
3.82e-01,7.32e-01,
3.84e-01,6.83e-01,
3.86e-01,7.32e-01,
3.88e-01,6.34e-01,
3.90e-01,7.32e-01,
3.92e-01,6.34e-01,
3.94e-01,6.83e-01,
3.96e-01,6.34e-01,
3.98e-01,6.83e-01,
4.00e-01,6.34e-01,
4.02e-01,6.83e-01,
4.04e-01,6.34e-01,
4.06e-01,6.34e-01,
4.08e-01,7.32e-01,
4.10e-01,6.34e-01,
4.12e-01,6.83e-01,
4.14e-01,6.83e-01,
4.16e-01,5.86e-01,
4.18e-01,6.83e-01,
4.20e-01,5.86e-01,
4.22e-01,5.86e-01,
4.24e-01,6.83e-01,
4.26e-01,5.86e-01,
4.28e-01,6.83e-01,
4.30e-01,6.34e-01,
4.32e-01,5.86e-01,
4.34e-01,6.34e-01,
4.36e-01,5.86e-01,
4.38e-01,5.86e-01,
4.40e-01,6.34e-01,
4.42e-01,6.34e-01,
4.44e-01,5.86e-01,
4.46e-01,5.86e-01,
4.48e-01,6.34e-01,
4.50e-01,5.86e-01,
4.52e-01,6.34e-01,
4.54e-01,5.86e-01,
4.56e-01,6.34e-01,
4.58e-01,5.86e-01,
4.60e-01,6.34e-01,
4.62e-01,5.86e-01,
4.64e-01,5.86e-01,
4.66e-01,5.86e-01,
4.68e-01,5.86e-01,
4.70e-01,5.86e-01,
4.72e-01,5.86e-01,
4.74e-01,5.86e-01,
4.76e-01,5.86e-01,
4.78e-01,5.86e-01,
4.80e-01,5.86e-01,
4.82e-01,5.86e-01,
4.84e-01,5.86e-01,
4.86e-01,5.86e-01,
4.88e-01,5.37e-01,
4.90e-01,5.86e-01,
4.92e-01,5.37e-01,
4.94e-01,5.37e-01,
4.96e-01,5.86e-01,
4.98e-01,5.86e-01,
5.00e-01,5.37e-01,
5.02e-01,5.86e-01,
5.04e-01,5.37e-01,
5.06e-01,5.37e-01,
5.08e-01,5.86e-01,
5.10e-01,4.88e-01,
5.12e-01,5.86e-01,
5.14e-01,5.86e-01,
5.16e-01,4.88e-01,
5.18e-01,5.86e-01,
5.20e-01,4.88e-01,
5.22e-01,4.88e-01,
5.24e-01,5.86e-01,
5.26e-01,4.88e-01,
5.28e-01,5.37e-01,
5.30e-01,5.37e-01,
5.32e-01,4.88e-01,
5.34e-01,5.37e-01,
5.36e-01,4.88e-01,
5.38e-01,4.88e-01,
5.40e-01,5.86e-01,
5.42e-01,5.37e-01,
5.44e-01,4.88e-01,
5.46e-01,5.37e-01,
5.48e-01,4.39e-01,
5.50e-01,5.37e-01,
5.52e-01,4.39e-01,
5.54e-01,5.37e-01,
5.56e-01,4.39e-01,
5.58e-01,4.39e-01,
5.60e-01,5.37e-01,
5.62e-01,5.37e-01,
5.64e-01,4.39e-01,
5.66e-01,4.39e-01,
5.68e-01,5.37e-01,
5.70e-01,4.39e-01,
5.72e-01,4.88e-01,
5.74e-01,4.88e-01,
5.76e-01,4.39e-01,
5.78e-01,4.39e-01,
5.80e-01,4.88e-01,
5.82e-01,4.88e-01,
5.84e-01,3.90e-01,
5.86e-01,4.39e-01,
5.88e-01,4.88e-01,
5.90e-01,4.39e-01,
5.92e-01,4.88e-01,
5.94e-01,3.90e-01,
5.96e-01,4.88e-01,
